Well;WellName;WellType;Replicate;ThresholddRn;CtdRn;Quantitycopies;RSqdRn;SlopedRn;MONISprojectno;AssayID;speciesabbr;season;qpcrrundate
E4;smpl04;Unknown;4;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
E5;smpl04;Unknown;4;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
E6;smpl04;Unknown;4;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
F4;smpl05;Unknown;5;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
F5;smpl05;Unknown;5;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
F6;smpl05;Unknown;5;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
G4;smpl06;Unknown;6;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
G5;smpl06;Unknown;6;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
G6;smpl06;Unknown;6;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
D7;smpl11;Unknown;11;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
D8;smpl11;Unknown;11;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
D9;smpl11;Unknown;11;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
E7;smpl12;Unknown;12;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
E8;smpl12;Unknown;12;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
E9;smpl12;Unknown;12;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
B10;smpl13;Unknown;13;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
B11;smpl13;Unknown;13;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
B12;smpl13;Unknown;13;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
C10;smpl14;Unknown;14;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
C11;smpl14;Unknown;14;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
C12;smpl14;Unknown;14;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
D10;smpl15;Unknown;15;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
D11;smpl15;Unknown;15;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
D12;smpl15;Unknown;15;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
E10;smpl16;Unknown;16;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
E11;smpl16;Unknown;16;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
E12;smpl16;Unknown;16;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
B1;std5e5;Standard;17;0.0347;18.56;5.00e+005;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
B2;std5e5;Standard;17;0.0347;18.30;5.00e+005;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
B3;std5e5;Standard;17;0.0347;18.09;5.00e+005;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
C1;std5e4;Standard;18;0.0347;22.04;5.00e+004;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
C2;std5e4;Standard;18;0.0347;21.90;5.00e+004;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
C3;std5e4;Standard;18;0.0347;21.84;5.00e+004;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
D1;std5e3;Standard;19;0.0347;24.61;5.00e+003;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
D2;std5e3;Standard;19;0.0347;24.98;5.00e+003;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
D3;std5e3;Standard;19;0.0347;24.61;5.00e+003;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
E1;std5e2;Standard;20;0.0347;28.25;5.00e+002;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
E2;std5e2;Standard;20;0.0347;28.14;5.00e+002;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
E3;std5e2;Standard;20;0.0347;28.00;5.00e+002;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
F1;std5e1;Standard;21;0.0347;32.34;5.00e+001;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
F2;std5e1;Standard;21;0.0347;31.96;5.00e+001;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
F3;std5e1;Standard;21;0.0347;31.56;5.00e+001;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
G1;std5e0;Standard;22;0.0347;34.94;5.00e+000;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
G2;std5e0;Standard;22;0.0347;34.66;5.00e+000;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
G3;std5e0;Standard;22;0.0347;34.46;5.00e+000;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
H1;ntc;NTC;23;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
H2;ntc;NTC;23;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
H3;ntc;NTC;23;0.0347;NoCt;NoCt;0.997;-3.296;MONIS3;AssID21;Corcas;foraar;qpcrrundate20180515
B4;smpl01;Unknown;1;0.0172;30.94;4.308e+001;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
B5;smpl01;Unknown;1;0.0172;30.89;4.549e+001;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
B6;smpl01;Unknown;1;0.0172;31.32;2.991e+001;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
C4;smpl02;Unknown;2;0.0172;39.99;7.496e-003;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
C5;smpl02;Unknown;2;0.0172;NoCt;NoCt;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
C6;smpl02;Unknown;2;0.0172;NoCt;NoCt;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
D4;smpl03;Unknown;3;0.0172;29.54;1.654e+002;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
D5;smpl03;Unknown;3;0.0172;29.33;2.014e+002;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
D6;smpl03;Unknown;3;0.0172;29.62;1.521e+002;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
E4;smpl04;Unknown;4;0.0172;26.64;2.640e+003;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
E5;smpl04;Unknown;4;0.0172;27.35;1.339e+003;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
E6;smpl04;Unknown;4;0.0172;26.36;3.435e+003;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
F4;smpl05;Unknown;5;0.0172;30.98;4.158e+001;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
F5;smpl05;Unknown;5;0.0172;31.38;2.841e+001;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
F6;smpl05;Unknown;5;0.0172;32.65;8.43;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
G4;smpl06;Unknown;6;0.0172;NoCt;NoCt;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
G5;smpl06;Unknown;6;0.0172;NoCt;NoCt;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
G6;smpl06;Unknown;6;0.0172;NoCt;NoCt;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
B7;smpl07;Unknown;7;0.0172;27.64;1.016e+003;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
B8;smpl07;Unknown;7;0.0172;27.91;7.864e+002;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
B9;smpl07;Unknown;7;0.0172;27.52;1.133e+003;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
C7;smpl08;Unknown;8;0.0172;27.61;1.039e+003;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
C8;smpl08;Unknown;8;0.0172;28.43;4.753e+002;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
C9;smpl08;Unknown;8;0.0172;28.89;3.077e+002;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
D7;smpl09;Unknown;9;0.0172;31.34;2.947e+001;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
D8;smpl09;Unknown;9;0.0172;27.64;1.009e+003;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
D9;smpl09;Unknown;9;0.0172;31.80;1.888e+001;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
E7;smpl10;Unknown;10;0.0172;31.81;1.872e+001;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
E8;smpl10;Unknown;10;0.0172;31.67;2.141e+001;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
E9;smpl10;Unknown;10;0.0172;33.24;4.78;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
F7;smpl11;Unknown;11;0.0172;24.12;2.939e+004;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
F8;smpl11;Unknown;11;0.0172;23.36;6.073e+004;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
F9;smpl11;Unknown;11;0.0172;23.79;4.034e+004;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
G7;smpl12;Unknown;12;0.0172;30.39;7.294e+001;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
G8;smpl12;Unknown;12;0.0172;29.49;1.733e+002;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
G9;smpl12;Unknown;12;0.0172;30.32;7.802e+001;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
B10;smpl13;Unknown;13;0.0172;33.92;2.50;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
B11;smpl13;Unknown;13;0.0172;35.52;5.384e-001;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
B12;smpl13;Unknown;13;0.0172;35.22;7.218e-001;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
C10;smpl14;Unknown;14;0.0172;32.36;1.115e+001;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
C11;smpl14;Unknown;14;0.0172;31.63;2.227e+001;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
C12;smpl14;Unknown;14;0.0172;32.04;1.504e+001;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
D10;smpl15;Unknown;15;0.0172;31.75;1.995e+001;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
D11;smpl15;Unknown;15;0.0172;32.82;7.13;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
D12;smpl15;Unknown;15;0.0172;32.61;8.74;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
E10;smpl16;Unknown;16;0.0172;35.26;6.950e-001;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
E11;smpl16;Unknown;16;0.0172;34.55;1.37;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
E12;smpl16;Unknown;16;0.0172;34.81;1.06;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
B1;std5e5;Standard;17;0.0172;20.56;5.00e+005;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
B2;std5e5;Standard;17;0.0172;21.33;5.00e+005;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
B3;std5e5;Standard;17;0.0172;21.34;5.00e+005;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
C1;std5e4;Standard;18;0.0172;23.05;5.00e+004;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
C2;std5e4;Standard;18;0.0172;23.63;5.00e+004;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
C3;std5e4;Standard;18;0.0172;22.73;5.00e+004;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
D1;std5e3;Standard;19;0.0172;26.94;5.00e+003;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
D2;std5e3;Standard;19;0.0172;26.72;5.00e+003;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
D3;std5e3;Standard;19;0.0172;26.82;5.00e+003;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
E1;std5e2;Standard;20;0.0172;28.43;5.00e+002;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
E2;std5e2;Standard;20;0.0172;28.06;5.00e+002;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
E3;std5e2;Standard;20;0.0172;28.10;5.00e+002;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
F1;std5e1;Standard;21;0.0172;30.87;5.00e+001;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
F2;std5e1;Standard;21;0.0172;30.51;5.00e+001;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
F3;std5e1;Standard;21;0.0172;30.78;5.00e+001;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
G1;std5e0;Standard;22;0.0172;33.44;5.00e+000;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
G2;std5e0;Standard;22;0.0172;32.54;5.00e+000;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
G3;std5e0;Standard;22;0.0172;33.32;5.00e+000;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
H1;ntc;NTC;23;0.0172;NoCt;NoCt;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
H2;ntc;NTC;23;0.0172;NoCt;NoCt;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
H3;ntc;NTC;23;0.0172;NoCt;NoCt;0.986;-2.408;MONIS3;AssID22;Mnelei;efteraar;qpcrrundate20180515
B4;smpl01;Unknown;1;0.0267;36.01;8.297e-001;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
B5;smpl01;Unknown;1;0.0267;36.39;5.997e-001;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
B6;smpl01;Unknown;1;0.0267;35.33;1.49;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
C4;smpl02;Unknown;2;0.0267;39.42;4.391e-002;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
C5;smpl02;Unknown;2;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
C6;smpl02;Unknown;2;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
D4;smpl03;Unknown;3;0.0267;29.95;1.525e+002;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
D5;smpl03;Unknown;3;0.0267;30.71;7.932e+001;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
D6;smpl03;Unknown;3;0.0267;31.97;2.681e+001;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
E4;smpl04;Unknown;4;0.0267;24.32;1.946e+004;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
E5;smpl04;Unknown;4;0.0267;24.71;1.396e+004;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
E6;smpl04;Unknown;4;0.0267;24.59;1.550e+004;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
F4;smpl05;Unknown;5;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
F5;smpl05;Unknown;5;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
F6;smpl05;Unknown;5;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
G4;smpl06;Unknown;6;0.0267;38.98;6.450e-002;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
G5;smpl06;Unknown;6;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
G6;smpl06;Unknown;6;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
B7;smpl07;Unknown;7;0.0267;39.29;4.906e-002;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
B8;smpl07;Unknown;7;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
B9;smpl07;Unknown;7;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
C7;smpl08;Unknown;8;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
C8;smpl08;Unknown;8;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
C9;smpl08;Unknown;8;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
D7;smpl09;Unknown;9;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
D8;smpl09;Unknown;9;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
D9;smpl09;Unknown;9;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
E7;smpl10;Unknown;10;0.0267;33.43;7.63;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
E8;smpl10;Unknown;10;0.0267;33.24;9.01;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
E9;smpl10;Unknown;10;0.0267;33.68;6.17;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
F7;smpl11;Unknown;11;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
F8;smpl11;Unknown;11;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
F9;smpl11;Unknown;11;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
G7;smpl12;Unknown;12;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
G8;smpl12;Unknown;12;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
G9;smpl12;Unknown;12;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
B10;smpl13;Unknown;13;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
B11;smpl13;Unknown;13;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
B12;smpl13;Unknown;13;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
C10;smpl14;Unknown;14;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
C11;smpl14;Unknown;14;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
C12;smpl14;Unknown;14;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
D10;smpl15;Unknown;15;0.0267;38.90;6.892e-002;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
D11;smpl15;Unknown;15;0.0267;39.05;6.044e-002;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
D12;smpl15;Unknown;15;0.0267;39.41;4.432e-002;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
E10;smpl16;Unknown;16;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
E11;smpl16;Unknown;16;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
E12;smpl16;Unknown;16;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
B1;std5e5;Standard;17;0.0267;21.18;5.00e+005;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
B2;std5e5;Standard;17;0.0267;20.67;5.00e+005;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
B3;std5e5;Standard;17;0.0267;21.27;5.00e+005;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
C1;std5e4;Standard;18;0.0267;22.55;5.00e+004;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
C2;std5e4;Standard;18;0.0267;22.99;5.00e+004;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
C3;std5e4;Standard;18;0.0267;22.72;5.00e+004;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
D1;std5e3;Standard;19;0.0267;25.23;5.00e+003;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
D2;std5e3;Standard;19;0.0267;26.54;5.00e+003;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
D3;std5e3;Standard;19;0.0267;26.52;5.00e+003;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
E1;std5e2;Standard;20;0.0267;27.85;5.00e+002;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
E2;std5e2;Standard;20;0.0267;28.37;5.00e+002;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
E3;std5e2;Standard;20;0.0267;27.86;5.00e+002;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
F1;std5e1;Standard;21;0.0267;31.52;5.00e+001;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
F2;std5e1;Standard;21;0.0267;31.22;5.00e+001;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
F3;std5e1;Standard;21;0.0267;30.87;5.00e+001;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
G1;std5e0;Standard;22;0.0267;34.17;5.00e+000;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
G2;std5e0;Standard;22;0.0267;34.10;5.00e+000;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
G3;std5e0;Standard;22;0.0267;34.65;5.00e+000;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
H1;ntc;NTC;23;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
H2;ntc;NTC;23;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
H3;ntc;NTC;23;0.0267;NoCt;NoCt;0.987;-2.674;MONIS3;AssID22;Mnelei;foraar;qpcrrundate20180515
B4;smpl01;Unknown;1;0.0303;NoCt;NoCt;0.976;-3.606;MONIS3;AssID23;Acibae;efteraar;qpcrrundate20180524
B5;smpl01;Unknown;1;0.0303;NoCt;NoCt;0.976;-3.606;MONIS3;AssID23;Acibae;efteraar;qpcrrundate20180524
B6;smpl01;Unknown;1;0.0303;NoCt;NoCt;0.976;-3.606;MONIS3;AssID23;Acibae;efteraar;qpcrrundate20180524
C4;smpl02;Unknown;2;0.0303;NoCt;NoCt;0.976;-3.606;MONIS3;AssID23;Acibae;efteraar;qpcrrundate20180524
C5;smpl02;Unknown;2;0.0303;NoCt;NoCt;0.976;-3.606;MONIS3;AssID23;Acibae;efteraar;qpcrrundate20180524
C6;smpl02;Unknown;2;0.0303;NoCt;NoCt;0.976;-3.606;MONIS3;AssID23;Acibae;efteraar;qpcrrundate20180524
D4;smpl03;Unknown;3;0.0303;NoCt;NoCt;0.976;-3.606;MONIS3;AssID23;Acibae;efteraar;qpcrrundate20180524
D5;smpl03;Unknown;3;0.0303;NoCt;NoCt;0.976;-3.606;MONIS3;AssID23;Acibae;efteraar;qpcrrundate20180524
D6;smpl03;Unknown;3;0.0303;NoCt;NoCt;0.976;-3.606;MONIS3;AssID23;Acibae;efteraar;qpcrrundate20180524
